Unnamed: 0.1,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_etr,modis_pet,tc_pet,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,fldas_swe,gldas_swe,gldas_sm,tc_sm,gldas_m,q_in,q_out,res_s,gmet_eto
2001-11-30,1.1982387527288372,0.7234653492434746,1.099945711839272,2.385357288774476,4.465652646541959,3.8031912199577382,3.2557026043309363,4.486619498539371,2.63134304660982,0.1511170924602107,0.08365701324169783,0.03900231061831174,0.27377641632022026,0.2945133896676348,0.3597101239356236,4.363547010849984,5.339245125003561,5.9058167344172405,5.077498949503108,5.324957675296969,0.030481708971352068,0.013927932082169909,8.146622525251905,3.512867310554654,5.024190244635268,0.5831553192754176,1.0616525355600002,0.79246896168,2.3161035452845486
2001-12-31,1.1811546038355984,0.6286267937425338,0.957819050490378,1.6352280001752852,2.6020917762485203,1.7728590523404304,2.1494432244401525,2.1882949139407817,1.6742209756180082,0.4650049727387412,0.6908810148258404,0.31251775606609394,1.4684037436306756,0.6727075830082448,2.657875916579137,6.545311381039224,7.3110234251008155,8.670162558741561,7.701825274653919,7.831269749371837,0.3605797552142331,0.11800740014194452,13.460532216295922,6.491724283692374,6.591027779150661,1.1375414040471554,0.9554042688,0.9779744858399999,1.4992024965537176
2002-01-31,1.3313718259701506,0.9622781672447936,1.1141781023141648,1.2623880156465197,3.005753502332899,2.682347900215761,2.4162709398181867,3.2357222747629937,1.6313295716974434,0.28628768335700083,2.869173047532088,0.15681681063330508,3.312277541522394,0.4222920728803369,1.0489745436471218,2.56647615652532,3.3213936381428333,3.2321421191662316,2.9521013459779,3.07015861315564,0.3411986429879942,0.121850966178105,17.134364090605573,6.63129075224054,7.902032384547668,1.4543127929392128,0.66284871588,1.2097515452399998,1.7095364480263924
2002-02-28,1.9211946572202248,1.668975602284668,1.5920357645227672,1.4761701575322606,4.097883313020456,4.36456004966091,3.8442062186494814,5.581648281395202,2.675088441299025,0.08897327347217819,0.8037538787947095,0.2175048864128344,1.110232038679722,0.27084332167199154,0.14753632290936472,1.3323048045474588,1.8655351685141472,1.959200978897731,1.5600200781705749,1.5114774957561816,0.31601913539747456,0.0972139437010006,14.78747717584665,6.256499840372255,6.864939816119617,0.8491833224340479,0.9316560783600001,1.35758782368,2.793749151756008
2002-03-31,2.7840693533127765,3.103032006220789,2.1316233372941054,2.4830186094937354,7.006927105626823,7.652913787193887,6.426269829241601,6.985343262214025,4.4836916268092235,0.1954701908911166,0.9183552292944168,0.15309397659939022,1.2669193967849235,0.3954724308071652,0.2724727845586824,2.271818024912792,3.060439591167911,3.0772452646866935,2.6109586078437417,2.6105343698933163,0.2492518242896519,0.04341801961086143,16.261925426132017,5.730816267427437,7.5404070333155,1.2632483283305471,2.29869112536,1.6509710416799999,4.7890071866375665
2002-04-30,3.016104651858033,3.6108818932806437,1.9003385257767158,2.127558687405478,9.687008983586466,10.95267550056791,8.34144009193355,6.843131815984187,6.245750464524048,0.014274732287136997,0.36864747768397904,0.016204252690982208,0.3991264626620982,0.08911680273146104,0.07196775488652549,0.5636293970332584,0.9952921303791474,1.0503501967970326,0.8287499663388095,0.6536236916261134,0.06403125999604356,0.0065790577541090965,13.795210311899854,4.234703470905625,6.671844298951091,1.3230538394397695,3.5159928016800004,1.80908220852,6.419399378289762
2002-05-31,2.6810113804498745,3.6027043592446177,2.2656735195328754,2.076745968992979,14.345452194729932,15.866347901337562,12.961876158627673,11.838579416405336,9.085949309096655,0.009558496030324451,0.15384174307657825,0.004335808668230743,0.16773604777513346,0.0324754674596608,0.046325394512313725,0.8527306337083995,0.7689779392992573,1.0512724818273609,1.0409697013189072,0.9742830089369466,0.006253651606574643,0.0026999866337515,11.801072815789896,3.05093894541794,6.14973796470211,1.4562532666745858,1.3035354966,1.90931109288,9.809249611077076
2002-06-30,2.2272274406268475,2.740489959364119,2.115213252763408,1.0245137649840692,18.281647174344503,20.54044865623487,15.893171552460696,14.200511074924025,11.186182885693645,5.068127611503074e-05,0.09421172763184826,7.777243651877904e-05,0.09434018134448208,0.0009572327794648476,0.0012315131904,0.0734609959965727,0.14608245034851114,0.08213354045762655,0.0559666561847956,0.030697723037473524,3.76623643048387e-05,0.0001993279962839952,8.964435705792233,2.056577152597133,5.269118009673466,1.5279920282354689,1.70688715704,1.7755488212400001,11.820723271113144
2002-07-31,1.4728777699448652,1.4675718371725712,1.5948789926273508,0.5129129676976689,19.853310131303736,21.20803273829084,16.50313126002326,14.09084808645532,11.68706475290142,2.016057524289094e-06,0.06952908203623799,5.59903993811137e-06,0.0695366971337004,8.577754186643432e-05,0.0,0.0029057639264202717,0.059628766422732064,0.01108688883011286,0.0034976219050588354,0.0012080341580147061,0.0,0.00017409490963398583,7.33345477975945,1.5522259119967374,4.916284590879764,1.669539769139405,1.1832058221600001,1.45314305232,12.348201256830055
2002-08-31,0.7447488464637515,0.6884733803507099,1.153687457236229,0.2912109775739483,18.228508135135698,19.220377727229987,14.686603265912426,13.06629940983246,10.400228477829923,3.1003224252005114e-07,0.05590829191719661,2.99578713364728e-06,0.055911597736572775,4.291155823009005e-05,0.0,0.0,0.08433455231798079,0.00855927754968748,0.0027517694074892553,0.0,0.0,0.0001601618859519189,6.371724123206638,1.2713757441228803,4.645741943297015,1.1979938375976955,1.1219290027200002,1.3010685365999999,10.831039508951788
2002-09-30,0.3918639462690934,0.32480294333250986,1.038251223604605,0.22160514255129105,14.275244821481776,15.706186353406055,12.123455855625176,10.847451144977471,7.905126961614608,4.251626754588387e-06,0.04620049269362166,3.6912447871076285e-06,0.04620843556516336,0.00026622338899467474,0.0,0.003251077854240645,0.22831961896852496,0.005037562984088428,0.0021638273681557933,0.0036590832653171828,1.7216446074234012e-06,0.00017946378730552732,5.7576674871751,1.0859573264966276,4.372499459297634,0.7712084457944064,1.10296794816,1.1873811519600002,8.529469378267647
2002-10-31,0.2842988140698451,0.15986874761457145,0.7375657002947764,0.14667954031154198,9.714810444492368,10.99962219895027,8.029733357520271,5.6415835724904415,4.8241431560111705,1.414158501226766e-05,0.04215567935584398,0.00044436114396381884,0.04261418208482007,0.003505059588313619,0.0,0.00067824444942049,0.3765106669026536,0.02991269309818895,0.010669122926918372,0.0014776174716717508,0.00011724471037341999,0.0016204419170540167,5.798722146093122,0.9513809079625288,4.462602167014307,0.7643136402653183,1.50247608492,1.11467860728,5.5326145438163925
2002-11-30,0.9150533864511712,0.9387589793083446,0.8945776163719532,2.3601057807143158,4.908088537090486,5.549697823188735,4.071674144295659,4.936237135450353,2.7453313130604418,0.1007770139809834,0.06468971652125219,0.013863464351252209,0.1793301948534878,0.21186237032883776,0.20918912843695686,3.0675657508576784,3.453462084805208,4.836742839717896,3.6487828584285404,3.700531037601438,0.011085881124319241,0.0049447762833390715,7.869794355975878,2.161368944960452,4.89173878058571,0.6606513529371648,1.3508493224399998,1.09147191456,2.7295025490131337
2002-12-31,1.1051124065158429,0.9476444383648917,0.9395224274546448,1.7843415781456315,2.813964936066289,2.549641422868244,2.0910757186762443,2.320181558109365,1.7910828337409006,0.9897770940133293,0.7142678916747952,0.2300516799526513,1.934096665640776,0.8775933460049856,3.1561037176390285,8.616042281167637,9.448618120220504,11.962594156722586,9.879303662484293,10.73885193247078,0.16627595280237234,0.07532963483399008,12.940619727041812,6.593979531423825,6.406422802321372,1.4485533433896962,1.04331068796,1.28531576352,1.4616013214269248
2003-01-31,1.3294239503190295,1.223468912715632,1.2531814282488971,1.1885648170437777,3.1634013216101966,3.3998877680230577,2.332948075647723,3.7246219841652457,1.8788923053056001,0.10050862018686448,1.9980881939855228,0.15066369418607065,2.249260508358458,0.3417932851895256,0.881293056602353,2.128371943752508,2.4615414325266847,2.5208858261858444,2.3763650793056583,2.5413152924990143,0.24560000539688365,0.05888322805876735,16.86741863200234,6.5365840963126205,7.719332281642653,2.3057321838796803,0.78311548284,1.39042059432,1.7269545436608105
2003-02-28,2.0161722802857684,1.823703847268612,1.6913321716824348,1.974967320436656,4.415745470910473,4.756612756754683,3.749301554695128,4.691498210000014,2.350871691928998,0.11828062923843922,1.0139276435688662,0.03383545549801911,1.1660437283053249,0.2659100166374196,0.3647817346027922,2.1936115377064844,3.250519500433993,3.171415361524032,2.6800091242776087,2.4474987533729986,0.1303595421693332,0.01903651131771404,15.202522970395071,6.512048056307151,6.943967692691053,1.5565442029138947,0.9203857716,1.3809018291600001,2.707520874444933
