,runoff,soil_moisture,swe,prism,chirps,persiann,trmm,daymet,modis,gmet_eto,gmet_etr,fldas,terraclimate,p_mean,et_mean,q_out1,q_out2,res_s,c2v_s
2016-08-31,0.0,4.847956549872138,0.0,0.09029585909913734,0.5822620893501664,0.3711191796891563,0.24364946988109182,0.019118942683556395,3.3382495862322203,30.54375088457531,41.223990714919886,3.996281269980913,1.5236693648624944,0.32183164950488796,16.125188364114166,1.09794891804,,19.71667577364,
2016-09-30,0.0,4.02515196901135,4.921684749565014e-05,0.07611969891075192,1.0469774543100137,0.527445642664146,0.530830961705564,0.09138512664941989,3.1972852458423717,23.072037309036947,32.481055313746495,2.057812889072738,1.1661482198943625,0.5453434393976189,12.394867795518582,1.0952821342799999,,18.49747453812,
2016-10-31,1.2802795506828548,10.43096147193816,0.006794849961210489,19.868483638622347,15.293360811305858,14.582504529015077,14.894025986017613,19.541766169120066,3.4577366752954735,12.581624082845963,17.935254033498833,1.9684872338959503,11.19261841396435,16.159593741240222,9.427144087900112,1.47877106628,,18.67044297156,
2016-11-30,1.5803922440553413,13.212614942593508,0.38675377235466113,11.183445314844175,9.86847926446282,9.427087804921964,10.50941794691017,11.805664094268854,2.2238886989735662,7.3138733843032595,10.637040159110576,3.0165234167643256,5.9320111780181355,10.247107582784782,5.824667367433973,1.4871093910799997,,19.748445284520002,
2016-12-31,5.137229196645397,19.724897111406232,1.9944249626850745,22.04051899346782,17.653051552898233,16.037321863279892,17.05315791670529,21.556407891958706,2.3368134860221743,5.165124931073887,7.880379462729028,2.4675104561878025,3.6511136714378543,18.19601258158781,4.300188401490149,1.2656244888,,23.176087614239997,
2017-01-31,27.331996807445087,26.112253325430068,9.073170191874578,53.54462837942701,42.90222511301555,33.330560321144404,34.40877016522061,53.179127181289054,2.640221642805409,5.260077150214329,7.71419932895525,3.307427547941061,3.816650652524624,41.046545994701894,4.547715264488135,0.5527001853600001,,28.7659439082,
2017-02-28,30.154109406838465,26.995770569843657,12.644523559017221,40.3820964400544,34.71222395079076,27.45629276072969,30.292248313617076,41.80629829812689,3.948103515664063,7.2183557308107416,10.260173299634326,5.170121038123872,5.437680091870469,33.21071536629798,6.406886735220695,0.47775394056000003,,32.3445099168,
2017-03-31,11.427989362178009,24.837240108662062,10.557624241281014,12.608139385128199,12.106638622223656,10.926109183630773,11.552692470028068,13.743975321232867,6.43256880658874,12.83868104009918,16.950159530971007,7.437385192022782,9.991849735560331,11.798394915252674,10.730128861048408,0.84803230176,,31.55896571184,
2017-04-30,7.150889392027609,22.729427395400485,7.372486327670079,15.266114879779975,14.43536383772303,11.376864173088936,12.729419999364415,16.261038936081693,5.438615059285736,16.458355242039406,21.39066820226622,10.043795837368718,11.480593009991278,13.45194072248909,12.962405470190271,2.21186523468,,32.39397369828,
2017-05-31,3.736514289587702,15.184536247397197,3.391610346586832,1.2545565219762334,2.5405957072420393,2.032480330396515,2.047187051835587,1.546399125930873,7.5853168137248135,25.404925947239732,32.04814090329123,11.17375027292048,10.073037919752434,1.9687049028625938,17.257034371385735,1.5800829460799999,,34.506051634440006,
2017-06-30,0.641127165799404,9.437038324829567,0.5530113574359127,1.7161074239382792,1.8154375832837741,24.06799305216579,1.0210884269087188,1.5534757729748974,6.0594217789921885,30.32236678222092,39.19629498331346,10.70867408628281,7.428772275884274,7.1551566215741405,18.743105981338733,5.03594976516,,35.0497905876,
2017-07-31,0.035365433279749024,6.476950788355012,0.009556353392047273,0.15243295223565737,0.4287569493933849,6.58977872970569,0.2664072085119367,0.1937256941842059,3.013987148731734,34.58045490806085,45.264566798511574,8.209543447583712,3.491395234887881,1.8593439599616672,18.91198950755515,1.58656611696,,33.07732408524,
2017-08-31,0.10696865814889413,5.057251586013465,0.0,0.5880561544848077,0.8997067448694793,0.6798301654128174,0.5355205981186654,0.5083180655701807,3.1988705122030936,30.073745525950788,39.93327493625056,4.593021081288881,3.690001105090761,0.6757784157214425,16.297782632156817,1.09794891804,,29.97645527712,
2017-09-30,0.1946813937342745,4.185087335533628,0.0009172870410150097,1.4306233265785278,1.8919742384634324,1.4420454781392154,1.2638611855886706,1.8270229105493536,4.016698496261824,21.987737453179598,30.39187690637249,2.5569512775180208,4.005439718793938,1.5071260571924614,12.591740770425176,1.0952821342799999,,27.495875190959996,
2017-10-31,0.08228976622330982,3.5845288540019458,0.00568865240683496,1.4298226551234536,2.1336371977668493,1.824609219054219,2.0669364558698695,1.3857490154609493,1.943946536237578,16.911837361498883,25.349853509086987,1.8027854063468416,1.944477089919699,1.8637513819535978,9.590579980618,1.47877106628,,25.133927510760003,
2017-11-30,1.291168662684612,12.714089153925922,0.5065769018930515,17.229294181988916,15.677941634756236,11.683189467285937,13.28522649555868,17.57108708678762,2.694189977261077,7.106984644095882,10.407398365310355,1.9669151805328726,5.35987518250446,14.468912944897442,5.507072669940929,1.4871093910799997,,25.56130366116,
2017-12-31,0.1145689158234353,11.833327756765867,0.8774357449781522,1.0170817513505548,2.4433076829371663,3.527108558317623,4.2623917901376736,1.0482460239923639,1.6279386721083233,7.430945360665082,12.000478431347021,2.4812450366366465,1.7954711560766243,2.8124724456857546,5.067215731366739,1.2656244888,,25.331632152119997,
2018-01-31,,,,,,,,,,,,,,,,1.0814831935200002,,26.377512178920004,
2018-02-28,,,,,,,,,,,,,,,,1.11999737304,,25.91586748716,
2018-03-31,,,,,,,,,,,,,,,,1.14802203864,,30.20721101508,
2018-04-30,,,,,,,,,,,,,,,,1.46997141996,,33.1681106802,
2018-05-31,,,,,,,,,,,,,,,,0.98655703968,,32.647340358120005,
2018-06-30,,,,,,,,,,,,,,,,2.2432313976,,30.14754512052,
2018-07-31,,,,,,,,,,,,,,,,3.09463356672,,26.23333316868,
2018-08-31,,,,,,,,,,,,,,,,1.08581270832,,23.64640613736,
2018-09-30,,,,,,,,,,,,,,,,0.97904144604,,22.2341677488,
2018-10-31,,,,,,,,,,,,,,,,1.23011753352,,21.2206727394,
2018-11-30,,,,,,,,,,,,,,,,1.46167626696,,20.70119757132,
2018-12-31,,,,,,,,,,,,,,,,1.3186739966399998,,21.57831903192,
